dataset,stim_uid,intended_uid,intended_text,edit_type,edit_ops,edit_from,edit_to,edit_obs_idx,n_repairs_for_stim
qian2023,qian2023//2/pps,qian2023//2/ppp,The causes of the problems were investigated thoroughly.,sub,sub,was,were,5,2
qian2023,qian2023//2/pps,qian2023//2/sps,The cause of the problems was investigated thoroughly.,sub,sub,causes,cause,1,2
qian2023,qian2023//2/ppp,qian2023//2/ppp,The causes of the problems were investigated thoroughly.,none,,,,,1
qian2023,qian2023//3/sss,qian2023//3/sss,The review of the exhibition is too pedantic for the readers.,none,,,,,1
qian2023,qian2023//3/ssp,qian2023//3/psp,The reviews of the exhibition are too pedantic for the readers.,sub,sub,review,reviews,1,2
qian2023,qian2023//3/ssp,qian2023//3/sss,The review of the exhibition is too pedantic for the readers.,sub,sub,are,is,5,2
qian2023,qian2023//3/sps,qian2023//3/sps,The review of the exhibitions is too pedantic for the readers.,none,,,,,1
qian2023,qian2023//3/spp,qian2023//3/ppp,The reviews of the exhibitions are too pedantic for the readers.,sub,sub,review,reviews,1,2
qian2023,qian2023//3/spp,qian2023//3/sps,The review of the exhibitions is too pedantic for the readers.,sub,sub,are,is,5,2
qian2023,qian2023//3/pss,qian2023//3/psp,The reviews of the exhibition are too pedantic for the readers.,sub,sub,is,are,5,2
qian2023,qian2023//3/pss,qian2023//3/sss,The review of the exhibition is too pedantic for the readers.,sub,sub,reviews,review,1,2
qian2023,qian2023//3/psp,qian2023//3/psp,The reviews of the exhibition are too pedantic for the readers.,none,,,,,1
qian2023,qian2023//3/pps,qian2023//3/ppp,The reviews of the exhibitions are too pedantic for the readers.,sub,sub,is,are,5,2
qian2023,qian2023//3/pps,qian2023//3/sps,The review of the exhibitions is too pedantic for the readers.,sub,sub,reviews,review,1,2
qian2023,qian2023//3/ppp,qian2023//3/ppp,The reviews of the exhibitions are too pedantic for the readers.,none,,,,,1
qian2023,qian2023//4/sss,qian2023//4/sss,The speech of the candidate is summarized in the news show today.,none,,,,,1
qian2023,qian2023//4/ssp,qian2023//4/psp,The speeches of the candidate are summarized in the news show today.,sub,sub,speech,speeches,1,2
qian2023,qian2023//4/ssp,qian2023//4/sss,The speech of the candidate is summarized in the news show today.,sub,sub,are,is,5,2
qian2023,qian2023//4/sps,qian2023//4/sps,The speech of the candidates is summarized in the news show today.,none,,,,,1
qian2023,qian2023//4/spp,qian2023//4/ppp,The speeches of the candidates are summarized in the news show today.,sub,sub,speech,speeches,1,2
qian2023,qian2023//4/spp,qian2023//4/sps,The speech of the candidates is summarized in the news show today.,sub,sub,are,is,5,2
qian2023,qian2023//4/pss,qian2023//4/psp,The speeches of the candidate are summarized in the news show today.,sub,sub,is,are,5,2
qian2023,qian2023//4/pss,qian2023//4/sss,The speech of the candidate is summarized in the news show today.,sub,sub,speeches,speech,1,2
qian2023,qian2023//4/psp,qian2023//4/psp,The speeches of the candidate are summarized in the news show today.,none,,,,,1
qian2023,qian2023//4/pps,qian2023//4/ppp,The speeches of the candidates are summarized in the news show today.,sub,sub,is,are,5,2
qian2023,qian2023//4/pps,qian2023//4/sps,The speech of the candidates is summarized in the news show today.,sub,sub,speeches,speech,1,2
qian2023,qian2023//4/ppp,qian2023//4/ppp,The speeches of the candidates are summarized in the news show today.,none,,,,,1
qian2023,qian2023//5/sss,qian2023//5/sss,The test of the device was carried out before packaging.,none,,,,,1
qian2023,qian2023//5/ssp,qian2023//5/psp,The tests of the device were carried out before packaging.,sub,sub,test,tests,1,2
qian2023,qian2023//5/ssp,qian2023//5/sss,The test of the device was carried out before packaging.,sub,sub,were,was,5,2
qian2023,qian2023//5/sps,qian2023//5/sps,The test of the devices was carried out before packaging.,none,,,,,1
qian2023,qian2023//5/spp,qian2023//5/ppp,The tests of the devices were carried out before packaging.,sub,sub,test,tests,1,2
qian2023,qian2023//5/spp,qian2023//5/sps,The test of the devices was carried out before packaging.,sub,sub,were,was,5,2
qian2023,qian2023//5/pss,qian2023//5/psp,The tests of the device were carried out before packaging.,sub,sub,was,were,5,2
qian2023,qian2023//5/pss,qian2023//5/sss,The test of the device was carried out before packaging.,sub,sub,tests,test,1,2
qian2023,qian2023//5/psp,qian2023//5/psp,The tests of the device were carried out before packaging.,none,,,,,1
qian2023,qian2023//5/pps,qian2023//5/ppp,The tests of the devices were carried out before packaging.,sub,sub,was,were,5,2
qian2023,qian2023//5/pps,qian2023//5/sps,The test of the devices was carried out before packaging.,sub,sub,tests,test,1,2
qian2023,qian2023//5/ppp,qian2023//5/ppp,The tests of the devices were carried out before packaging.,none,,,,,1
qian2023,qian2023//6/sss,qian2023//6/sss,The director of the film has planned to hold an audition this week.,none,,,,,1
qian2023,qian2023//6/ssp,qian2023//6/psp,The directors of the film have planned to hold an audition this week.,sub,sub,director,directors,1,2
qian2023,qian2023//6/ssp,qian2023//6/sss,The director of the film has planned to hold an audition this week.,sub,sub,have,has,5,2
qian2023,qian2023//6/sps,qian2023//6/sps,The director of the films has planned to hold an audition this week.,none,,,,,1
qian2023,qian2023//6/spp,qian2023//6/ppp,The directors of the films have planned to hold an audition this week.,sub,sub,director,directors,1,2
qian2023,qian2023//6/spp,qian2023//6/sps,The director of the films has planned to hold an audition this week.,sub,sub,have,has,5,2
qian2023,qian2023//6/pss,qian2023//6/psp,The directors of the film have planned to hold an audition this week.,sub,sub,has,have,5,2
qian2023,qian2023//6/pss,qian2023//6/sss,The director of the film has planned to hold an audition this week.,sub,sub,directors,director,1,2
qian2023,qian2023//6/psp,qian2023//6/psp,The directors of the film have planned to hold an audition this week.,none,,,,,1
qian2023,qian2023//6/pps,qian2023//6/ppp,The directors of the films have planned to hold an audition this week.,sub,sub,has,have,5,2
qian2023,qian2023//6/pps,qian2023//6/sps,The director of the films has planned to hold an audition this week.,sub,sub,directors,director,1,2
qian2023,qian2023//6/ppp,qian2023//6/ppp,The directors of the films have planned to hold an audition this week.,none,,,,,1
qian2023,qian2023//7/sss,qian2023//7/sss,The teacher of the student is attending a workshop on active learning.,none,,,,,1
qian2023,qian2023//7/ssp,qian2023//7/psp,The teachers of the student are attending a workshop on active learning.,sub,sub,teacher,teachers,1,2
qian2023,qian2023//7/ssp,qian2023//7/sss,The teacher of the student is attending a workshop on active learning.,sub,sub,are,is,5,2
qian2023,qian2023//7/sps,qian2023//7/sps,The teacher of the students is attending a workshop on active learning.,none,,,,,1
qian2023,qian2023//7/spp,qian2023//7/ppp,The teachers of the students are attending a workshop on active learning.,sub,sub,teacher,teachers,1,2
qian2023,qian2023//7/spp,qian2023//7/sps,The teacher of the students is attending a workshop on active learning.,sub,sub,are,is,5,2
qian2023,qian2023//7/pss,qian2023//7/psp,The teachers of the student are attending a workshop on active learning.,sub,sub,is,are,5,2
qian2023,qian2023//7/pss,qian2023//7/sss,The teacher of the student is attending a workshop on active learning.,sub,sub,teachers,teacher,1,2
qian2023,qian2023//7/psp,qian2023//7/psp,The teachers of the student are attending a workshop on active learning.,none,,,,,1
qian2023,qian2023//7/pps,qian2023//7/ppp,The teachers of the students are attending a workshop on active learning.,sub,sub,is,are,5,2
qian2023,qian2023//7/pps,qian2023//7/sps,The teacher of the students is attending a workshop on active learning.,sub,sub,teachers,teacher,1,2
qian2023,qian2023//7/ppp,qian2023//7/ppp,The teachers of the students are attending a workshop on active learning.,none,,,,,1
qian2023,qian2023//8/sss,qian2023//8/sss,The photo of the mountain is displayed in an exhibition at the gallery.,none,,,,,1
qian2023,qian2023//8/ssp,qian2023//8/psp,The photos of the mountain are displayed in an exhibition at the gallery.,sub,sub,photo,photos,1,2
qian2023,qian2023//8/ssp,qian2023//8/sss,The photo of the mountain is displayed in an exhibition at the gallery.,sub,sub,are,is,5,2
qian2023,qian2023//8/sps,qian2023//8/sps,The photo of the mountains is displayed in an exhibition at the gallery.,none,,,,,1
qian2023,qian2023//8/spp,qian2023//8/ppp,The photos of the mountains are displayed in an exhibition at the gallery.,sub,sub,photo,photos,1,2
qian2023,qian2023//8/spp,qian2023//8/sps,The photo of the mountains is displayed in an exhibition at the gallery.,sub,sub,are,is,5,2
qian2023,qian2023//8/pss,qian2023//8/psp,The photos of the mountain are displayed in an exhibition at the gallery.,sub,sub,is,are,5,2
qian2023,qian2023//8/pss,qian2023//8/sss,The photo of the mountain is displayed in an exhibition at the gallery.,sub,sub,photos,photo,1,2
qian2023,qian2023//8/psp,qian2023//8/psp,The photos of the mountain are displayed in an exhibition at the gallery.,none,,,,,1
qian2023,qian2023//8/pps,qian2023//8/ppp,The photos of the mountains are displayed in an exhibition at the gallery.,sub,sub,is,are,5,2
qian2023,qian2023//8/pps,qian2023//8/sps,The photo of the mountains is displayed in an exhibition at the gallery.,sub,sub,photos,photo,1,2
qian2023,qian2023//8/ppp,qian2023//8/ppp,The photos of the mountains are displayed in an exhibition at the gallery.,none,,,,,1
qian2023,qian2023//9/sss,qian2023//9/sss,The editor of the book has been invited to the seminar.,none,,,,,1
qian2023,qian2023//9/ssp,qian2023//9/psp,The editors of the book have been invited to the seminar.,sub,sub,editor,editors,1,2
qian2023,qian2023//9/ssp,qian2023//9/sss,The editor of the book has been invited to the seminar.,sub,sub,have,has,5,2
qian2023,qian2023//9/sps,qian2023//9/sps,The editor of the books has been invited to the seminar.,none,,,,,1
qian2023,qian2023//9/spp,qian2023//9/ppp,The editors of the books have been invited to the seminar.,sub,sub,editor,editors,1,2
qian2023,qian2023//9/spp,qian2023//9/sps,The editor of the books has been invited to the seminar.,sub,sub,have,has,5,2
qian2023,qian2023//9/pss,qian2023//9/psp,The editors of the book have been invited to the seminar.,sub,sub,has,have,5,2
qian2023,qian2023//9/pss,qian2023//9/sss,The editor of the book has been invited to the seminar.,sub,sub,editors,editor,1,2
qian2023,qian2023//9/psp,qian2023//9/psp,The editors of the book have been invited to the seminar.,none,,,,,1
qian2023,qian2023//9/pps,qian2023//9/ppp,The editors of the books have been invited to the seminar.,sub,sub,has,have,5,2
qian2023,qian2023//9/pps,qian2023//9/sps,The editor of the books has been invited to the seminar.,sub,sub,editors,editor,1,2
qian2023,qian2023//9/ppp,qian2023//9/ppp,The editors of the books have been invited to the seminar.,none,,,,,1
qian2023,qian2023//10/sss,qian2023//10/sss,The host of the show was nominated for an award.,none,,,,,1
qian2023,qian2023//10/ssp,qian2023//10/psp,The hosts of the show were nominated for an award.,sub,sub,host,hosts,1,2
qian2023,qian2023//10/ssp,qian2023//10/sss,The host of the show was nominated for an award.,sub,sub,were,was,5,2
qian2023,qian2023//10/sps,qian2023//10/sps,The host of the shows was nominated for an award.,none,,,,,1
qian2023,qian2023//10/spp,qian2023//10/ppp,The hosts of the shows were nominated for an award.,sub,sub,host,hosts,1,2
qian2023,qian2023//10/spp,qian2023//10/sps,The host of the shows was nominated for an award.,sub,sub,were,was,5,2
qian2023,qian2023//10/pss,qian2023//10/psp,The hosts of the show were nominated for an award.,sub,sub,was,were,5,2
qian2023,qian2023//10/pss,qian2023//10/sss,The host of the show was nominated for an award.,sub,sub,hosts,host,1,2
qian2023,qian2023//10/psp,qian2023//10/psp,The hosts of the show were nominated for an award.,none,,,,,1
qian2023,qian2023//10/pps,qian2023//10/ppp,The hosts of the shows were nominated for an award.,sub,sub,was,were,5,2
qian2023,qian2023//10/pps,qian2023//10/sps,The host of the shows was nominated for an award.,sub,sub,hosts,host,1,2
qian2023,qian2023//10/ppp,qian2023//10/ppp,The hosts of the shows were nominated for an award.,none,,,,,1
qian2023,qian2023//11/sss,qian2023//11/sss,The judge of the competition is the same as last year.,none,,,,,1
qian2023,qian2023//11/ssp,qian2023//11/psp,The judges of the competition are the same as last year.,sub,sub,judge,judges,1,2
qian2023,qian2023//11/ssp,qian2023//11/sss,The judge of the competition is the same as last year.,sub,sub,are,is,5,2
qian2023,qian2023//11/sps,qian2023//11/sps,The judge of the competitions is the same as last year.,none,,,,,1
qian2023,qian2023//11/spp,qian2023//11/ppp,The judges of the competitions are the same as last year.,sub,sub,judge,judges,1,2
qian2023,qian2023//11/spp,qian2023//11/sps,The judge of the competitions is the same as last year.,sub,sub,are,is,5,2
qian2023,qian2023//11/pss,qian2023//11/psp,The judges of the competition are the same as last year.,sub,sub,is,are,5,2
qian2023,qian2023//11/pss,qian2023//11/sss,The judge of the competition is the same as last year.,sub,sub,judges,judge,1,2
qian2023,qian2023//11/psp,qian2023//11/psp,The judges of the competition are the same as last year.,none,,,,,1
qian2023,qian2023//11/pps,qian2023//11/ppp,The judges of the competitions are the same as last year.,sub,sub,is,are,5,2
qian2023,qian2023//11/pps,qian2023//11/sps,The judge of the competitions is the same as last year.,sub,sub,judges,judge,1,2
qian2023,qian2023//11/ppp,qian2023//11/ppp,The judges of the competitions are the same as last year.,none,,,,,1
qian2023,qian2023//12/sss,qian2023//12/sss,The friend of the actor has come to see the play.,none,,,,,1
qian2023,qian2023//12/ssp,qian2023//12/psp,The friends of the actor have come to see the play.,sub,sub,friend,friends,1,2
qian2023,qian2023//12/ssp,qian2023//12/sss,The friend of the actor has come to see the play.,sub,sub,have,has,5,2
qian2023,qian2023//12/sps,qian2023//12/sps,The friend of the actors has come to see the play.,none,,,,,1
qian2023,qian2023//12/spp,qian2023//12/ppp,The friends of the actors have come to see the play.,sub,sub,friend,friends,1,2
qian2023,qian2023//12/spp,qian2023//12/sps,The friend of the actors has come to see the play.,sub,sub,have,has,5,2
qian2023,qian2023//12/pss,qian2023//12/psp,The friends of the actor have come to see the play.,sub,sub,has,have,5,2
qian2023,qian2023//12/pss,qian2023//12/sss,The friend of the actor has come to see the play.,sub,sub,friends,friend,1,2
qian2023,qian2023//12/psp,qian2023//12/psp,The friends of the actor have come to see the play.,none,,,,,1
qian2023,qian2023//12/pps,qian2023//12/ppp,The friends of the actors have come to see the play.,sub,sub,has,have,5,2
qian2023,qian2023//12/pps,qian2023//12/sps,The friend of the actors has come to see the play.,sub,sub,friends,friend,1,2
qian2023,qian2023//12/ppp,qian2023//12/ppp,The friends of the actors have come to see the play.,none,,,,,1
qian2023,qian2023//13/sss,qian2023//13/sss,The bone of the dinosaur is on display at the natural history museum.,none,,,,,1
qian2023,qian2023//13/ssp,qian2023//13/psp,The bones of the dinosaur are on display at the natural history museum.,sub,sub,bone,bones,1,2
qian2023,qian2023//13/ssp,qian2023//13/sss,The bone of the dinosaur is on display at the natural history museum.,sub,sub,are,is,5,2
qian2023,qian2023//13/sps,qian2023//13/sps,The bone of the dinosaurs is on display at the natural history museum.,none,,,,,1
qian2023,qian2023//13/spp,qian2023//13/ppp,The bones of the dinosaurs are on display at the natural history museum.,sub,sub,bone,bones,1,2
qian2023,qian2023//13/spp,qian2023//13/sps,The bone of the dinosaurs is on display at the natural history museum.,sub,sub,are,is,5,2
qian2023,qian2023//13/pss,qian2023//13/psp,The bones of the dinosaur are on display at the natural history museum.,sub,sub,is,are,5,2
qian2023,qian2023//13/pss,qian2023//13/sss,The bone of the dinosaur is on display at the natural history museum.,sub,sub,bones,bone,1,2
qian2023,qian2023//13/psp,qian2023//13/psp,The bones of the dinosaur are on display at the natural history museum.,none,,,,,1
qian2023,qian2023//13/pps,qian2023//13/ppp,The bones of the dinosaurs are on display at the natural history museum.,sub,sub,is,are,5,2
qian2023,qian2023//13/pps,qian2023//13/sps,The bone of the dinosaurs is on display at the natural history museum.,sub,sub,bones,bone,1,2
qian2023,qian2023//13/ppp,qian2023//13/ppp,The bones of the dinosaurs are on display at the natural history museum.,none,,,,,1
qian2023,qian2023//14/sss,qian2023//14/sss,The doubt about the product was completely expected.,none,,,,,1
qian2023,qian2023//14/ssp,qian2023//14/psp,The doubts about the product were completely expected.,sub,sub,doubt,doubts,1,2
qian2023,qian2023//14/ssp,qian2023//14/sss,The doubt about the product was completely expected.,sub,sub,were,was,5,2
qian2023,qian2023//14/sps,qian2023//14/sps,The doubt about the products was completely expected.,none,,,,,1
qian2023,qian2023//14/spp,qian2023//14/ppp,The doubts about the products were completely expected.,sub,sub,doubt,doubts,1,2
qian2023,qian2023//14/spp,qian2023//14/sps,The doubt about the products was completely expected.,sub,sub,were,was,5,2
qian2023,qian2023//14/pss,qian2023//14/psp,The doubts about the product were completely expected.,sub,sub,was,were,5,2
qian2023,qian2023//14/pss,qian2023//14/sss,The doubt about the product was completely expected.,sub,sub,doubts,doubt,1,2
qian2023,qian2023//14/psp,qian2023//14/psp,The doubts about the product were completely expected.,none,,,,,1
qian2023,qian2023//14/pps,qian2023//14/ppp,The doubts about the products were completely expected.,sub,sub,was,were,5,2
qian2023,qian2023//14/pps,qian2023//14/sps,The doubt about the products was completely expected.,sub,sub,doubts,doubt,1,2
qian2023,qian2023//14/ppp,qian2023//14/ppp,The doubts about the products were completely expected.,none,,,,,1
qian2023,qian2023//15/sss,qian2023//15/sss,The article about the discovery is very easy to read.,none,,,,,1
qian2023,qian2023//15/ssp,qian2023//15/psp,The articles about the discovery are very easy to read.,sub,sub,article,articles,1,2
qian2023,qian2023//15/ssp,qian2023//15/sss,The article about the discovery is very easy to read.,sub,sub,are,is,5,2
qian2023,qian2023//15/sps,qian2023//15/sps,The article about the discoveries is very easy to read.,none,,,,,1
qian2023,qian2023//15/spp,qian2023//15/ppp,The articles about the discoveries are very easy to read.,sub,sub,article,articles,1,2
qian2023,qian2023//15/spp,qian2023//15/sps,The article about the discoveries is very easy to read.,sub,sub,are,is,5,2
qian2023,qian2023//15/pss,qian2023//15/psp,The articles about the discovery are very easy to read.,sub,sub,is,are,5,2
qian2023,qian2023//15/pss,qian2023//15/sss,The article about the discovery is very easy to read.,sub,sub,articles,article,1,2
qian2023,qian2023//15/psp,qian2023//15/psp,The articles about the discovery are very easy to read.,none,,,,,1
qian2023,qian2023//15/pps,qian2023//15/ppp,The articles about the discoveries are very easy to read.,sub,sub,is,are,5,2
qian2023,qian2023//15/pps,qian2023//15/sps,The article about the discoveries is very easy to read.,sub,sub,articles,article,1,2
qian2023,qian2023//15/ppp,qian2023//15/ppp,The articles about the discoveries are very easy to read.,none,,,,,1
qian2023,qian2023//16/sss,qian2023//16/sss,The story about the scientist has inspired many people.,none,,,,,1
qian2023,qian2023//16/ssp,qian2023//16/psp,The stories about the scientist have inspired many people.,sub,sub,story,stories,1,2
qian2023,qian2023//16/ssp,qian2023//16/sss,The story about the scientist has inspired many people.,sub,sub,have,has,5,2
qian2023,qian2023//16/sps,qian2023//16/sps,The story about the scientists has inspired many people.,none,,,,,1
qian2023,qian2023//16/spp,qian2023//16/ppp,The stories about the scientists have inspired many people.,sub,sub,story,stories,1,2
qian2023,qian2023//16/spp,qian2023//16/sps,The story about the scientists has inspired many people.,sub,sub,have,has,5,2
qian2023,qian2023//16/pss,qian2023//16/psp,The stories about the scientist have inspired many people.,sub,sub,has,have,5,2
qian2023,qian2023//16/pss,qian2023//16/sss,The story about the scientist has inspired many people.,sub,sub,stories,story,1,2
qian2023,qian2023//16/psp,qian2023//16/psp,The stories about the scientist have inspired many people.,none,,,,,1
qian2023,qian2023//16/pps,qian2023//16/ppp,The stories about the scientists have inspired many people.,sub,sub,has,have,5,2
qian2023,qian2023//16/pps,qian2023//16/sps,The story about the scientists has inspired many people.,sub,sub,stories,story,1,2
qian2023,qian2023//16/ppp,qian2023//16/ppp,The stories about the scientists have inspired many people.,none,,,,,1
qian2023,qian2023//17/sss,qian2023//17/sss,The alarm in the station has been maintained regularly.,none,,,,,1
qian2023,qian2023//17/ssp,qian2023//17/psp,The alarms in the station have been maintained regularly.,sub,sub,alarm,alarms,1,2
qian2023,qian2023//17/ssp,qian2023//17/sss,The alarm in the station has been maintained regularly.,sub,sub,have,has,5,2
qian2023,qian2023//17/sps,qian2023//17/sps,The alarm in the stations has been maintained regularly.,none,,,,,1
qian2023,qian2023//17/spp,qian2023//17/ppp,The alarms in the stations have been maintained regularly.,sub,sub,alarm,alarms,1,2
qian2023,qian2023//17/spp,qian2023//17/sps,The alarm in the stations has been maintained regularly.,sub,sub,have,has,5,2
qian2023,qian2023//17/pss,qian2023//17/psp,The alarms in the station have been maintained regularly.,sub,sub,has,have,5,2
qian2023,qian2023//17/pss,qian2023//17/sss,The alarm in the station has been maintained regularly.,sub,sub,alarms,alarm,1,2
qian2023,qian2023//17/psp,qian2023//17/psp,The alarms in the station have been maintained regularly.,none,,,,,1
qian2023,qian2023//17/pps,qian2023//17/ppp,The alarms in the stations have been maintained regularly.,sub,sub,has,have,5,2
qian2023,qian2023//17/pps,qian2023//17/sps,The alarm in the stations has been maintained regularly.,sub,sub,alarms,alarm,1,2
qian2023,qian2023//17/ppp,qian2023//17/ppp,The alarms in the stations have been maintained regularly.,none,,,,,1
qian2023,qian2023//18/sss,qian2023//18/sss,The musician in the orchestra is organizing a community concert.,none,,,,,1
qian2023,qian2023//18/ssp,qian2023//18/psp,The musicians in the orchestra are organizing a community concert.,sub,sub,musician,musicians,1,2
qian2023,qian2023//18/ssp,qian2023//18/sss,The musician in the orchestra is organizing a community concert.,sub,sub,are,is,5,2
qian2023,qian2023//18/sps,qian2023//18/sps,The musician in the orchestras is organizing a community concert.,none,,,,,1
qian2023,qian2023//18/spp,qian2023//18/ppp,The musicians in the orchestras are organizing a community concert.,sub,sub,musician,musicians,1,2
qian2023,qian2023//18/spp,qian2023//18/sps,The musician in the orchestras is organizing a community concert.,sub,sub,are,is,5,2
qian2023,qian2023//18/pss,qian2023//18/psp,The musicians in the orchestra are organizing a community concert.,sub,sub,is,are,5,2
qian2023,qian2023//18/pss,qian2023//18/sss,The musician in the orchestra is organizing a community concert.,sub,sub,musicians,musician,1,2
qian2023,qian2023//18/psp,qian2023//18/psp,The musicians in the orchestra are organizing a community concert.,none,,,,,1
qian2023,qian2023//18/pps,qian2023//18/ppp,The musicians in the orchestras are organizing a community concert.,sub,sub,is,are,5,2
qian2023,qian2023//18/pps,qian2023//18/sps,The musician in the orchestras is organizing a community concert.,sub,sub,musicians,musician,1,2
qian2023,qian2023//18/ppp,qian2023//18/ppp,The musicians in the orchestras are organizing a community concert.,none,,,,,1
qian2023,qian2023//19/sss,qian2023//19/sss,The character in the episode was too chaotic.,none,,,,,1
qian2023,qian2023//19/ssp,qian2023//19/psp,The characters in the episode were too chaotic.,sub,sub,character,characters,1,2
qian2023,qian2023//19/ssp,qian2023//19/sss,The character in the episode was too chaotic.,sub,sub,were,was,5,2
qian2023,qian2023//19/sps,qian2023//19/sps,The character in the episodes was too chaotic.,none,,,,,1
qian2023,qian2023//19/spp,qian2023//19/ppp,The characters in the episodes were too chaotic.,sub,sub,character,characters,1,2
qian2023,qian2023//19/spp,qian2023//19/sps,The character in the episodes was too chaotic.,sub,sub,were,was,5,2
qian2023,qian2023//19/pss,qian2023//19/psp,The characters in the episode were too chaotic.,sub,sub,was,were,5,2
qian2023,qian2023//19/pss,qian2023//19/sss,The character in the episode was too chaotic.,sub,sub,characters,character,1,2
qian2023,qian2023//19/psp,qian2023//19/psp,The characters in the episode were too chaotic.,none,,,,,1
qian2023,qian2023//19/pps,qian2023//19/ppp,The characters in the episodes were too chaotic.,sub,sub,was,were,5,2
qian2023,qian2023//19/pps,qian2023//19/sps,The character in the episodes was too chaotic.,sub,sub,characters,character,1,2
qian2023,qian2023//19/ppp,qian2023//19/ppp,The characters in the episodes were too chaotic.,none,,,,,1
qian2023,qian2023//20/sss,qian2023//20/sss,The picture in the album reminds them of the days they spent together.,none,,,,,1
qian2023,qian2023//20/ssp,qian2023//20/psp,The pictures in the album remind them of the days they spent together.,sub,sub,picture,pictures,1,2
qian2023,qian2023//20/ssp,qian2023//20/sss,The picture in the album reminds them of the days they spent together.,sub,sub,remind,reminds,5,2
qian2023,qian2023//20/sps,qian2023//20/sps,The picture in the albums reminds them of the days they spent together.,none,,,,,1
qian2023,qian2023//20/spp,qian2023//20/ppp,The pictures in the albums remind them of the days they spent together.,sub,sub,picture,pictures,1,2
qian2023,qian2023//20/spp,qian2023//20/sps,The picture in the albums reminds them of the days they spent together.,sub,sub,remind,reminds,5,2
